name,heightm,weightkg,evos,tags,vs_normal,vs_fire,vs_water,vs_electric,vs_grass,vs_ice,vs_fighting,vs_poison,vs_ground,vs_flying,vs_psychic,vs_bug,vs_rock,vs_ghost,vs_dragon,vs_dark,vs_steel,vs_fairy,types_Ice,types_Flying,types_Ghost,types_Dragon,types_Poison,types_Fire,types_Electric,types_Steel,types_Fighting,types_Bug,types_Dark,types_Ground,types_Fairy,types_Rock,types_Grass,types_Water,types_Psychic,types_Normal,baseStats_hp,baseStats_atk,baseStats_def,baseStats_spa,baseStats_spd,baseStats_spe
breloom,0.011011011,0.03920392,0,0,1.0,0.4666667,0.06666667,0.125,0.06666667,0.4666667,0.25,0.5,0.125,1.0,0.5,0.20000002,0.06666667,0.25,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.23228347,0.6756757,0.30612245,0.27173913,0.17391305,0.33333334
slakoth,0.007007007,0.0240024,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.0,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23228347,0.2972973,0.22448978,0.13586956,0.06521739,0.12820514
vigoroth,0.013013012,0.046504647,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.0,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.31102362,0.4054054,0.30612245,0.24456523,0.1521739,0.43589744
slaking,0.019019019,0.13051304,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.0,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5866142,0.8378379,0.3877551,0.46195656,0.19565217,0.48717952
nincada,0.004004004,0.0055005495,1,0,1.0,0.4666667,0.4666667,0.0,0.20000002,0.4666667,0.125,0.125,0.125,0.4666667,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.11811024,0.21621622,0.34693876,0.108695656,0.043478265,0.17948718
ninjask,0.007007007,0.0120012,0,0,1.0,0.4666667,0.20000002,0.5,0.0,0.4666667,0.0625,0.25,0.0,0.4666667,0.25,0.06666667,1.0,0.25,0.5,0.20000002,0.20000002,0.20000002,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.23622048,0.45945945,0.16326529,0.2173913,0.13043478,0.7948718
shedinja,0.007007007,0.00120012,0,0,0.0,0.4666667,0.20000002,0.25,0.06666667,0.20000002,0.0,0.125,0.125,0.4666667,0.25,0.06666667,0.4666667,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.45945945,0.16326529,0.108695656,0.043478265,0.17948718
whismur,0.0050050053,0.016301628,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.0,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2480315,0.24864866,0.073469386,0.22282608,0.013043478,0.117948726
loudred,0.009009008,0.040504046,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.0,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32677165,0.35675675,0.15510203,0.33152175,0.099999994,0.22051284
exploud,0.014014013,0.084008396,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.0,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4055118,0.46486485,0.23673467,0.44021738,0.23043476,0.32307693
makuhita,0.009009008,0.08640864,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.25,0.25,0.4666667,0.5,0.06666667,0.06666667,0.25,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.27952754,0.2972973,0.10204081,0.054347828,0.043478265,0.10256411
hariyama,0.022022022,0.25382537,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.25,0.25,0.4666667,0.5,0.06666667,0.06666667,0.25,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5629921,0.62162167,0.22448978,0.16304348,0.17391305,0.23076925
azurill,0.001001001,0.0020001999,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.5,0.25,0.20000002,0.25,0.06666667,0.20000002,0.0,0.0,0.06666667,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.19291338,0.081081085,0.14285713,0.054347828,0.086956516,0.07692308
nosepass,0.009009008,0.097009696,1,0,0.5,0.06666667,0.4666667,0.25,0.4666667,0.20000002,0.5,0.125,0.5,0.06666667,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11417323,0.21621622,0.53061223,0.19021739,0.3043478,0.12820514
skitty,0.0050050053,0.011001099,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.0,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19291338,0.21621622,0.16326529,0.13586956,0.06521739,0.23076925
delcatty,0.01001001,0.032603256,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.0,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27165353,0.3243243,0.24489795,0.24456523,0.1521739,0.43589744
sableye,0.004004004,0.011001099,0,0,0.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.0,0.125,0.25,0.20000002,0.0,0.20000002,0.20000002,0.25,0.5,0.20000002,0.20000002,0.4666667,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.19291338,0.37837836,0.28571427,0.29891306,0.19565217,0.23076925
sableyemega,0.004004004,0.16101609,0,0,0.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.0,0.125,0.25,0.20000002,0.0,0.20000002,0.20000002,0.25,0.5,0.20000002,0.20000002,0.4666667,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.19291338,0.43243244,0.48979592,0.4076087,0.41304344,0.07692308
mawile,0.0050050053,0.011501149,0,0,0.5,0.4666667,0.20000002,0.25,0.06666667,0.06666667,0.25,0.0,0.5,0.06666667,0.125,0.0,0.06666667,0.25,0.0,0.06666667,0.20000002,0.06666667,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.19291338,0.43243244,0.3265306,0.24456523,0.1521739,0.23076925
mawilemega,0.009009008,0.023502348,0,0,0.5,0.4666667,0.20000002,0.25,0.06666667,0.06666667,0.25,0.0,0.5,0.06666667,0.125,0.0,0.06666667,0.25,0.0,0.06666667,0.20000002,0.06666667,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.19291338,0.5405406,0.48979592,0.24456523,0.32608694,0.23076925
aron,0.003003003,0.060005996,1,0,0.25,0.20000002,0.4666667,0.25,0.20000002,0.06666667,1.0,0.0,1.0,0.0,0.125,0.06666667,0.06666667,0.25,0.25,0.20000002,0.20000002,0.06666667,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.19291338,0.35135135,0.3877551,0.16304348,0.086956516,0.12820514
lairon,0.008008007,0.12001199,1,0,0.25,0.20000002,0.4666667,0.25,0.20000002,0.06666667,1.0,0.0,1.0,0.0,0.125,0.06666667,0.06666667,0.25,0.25,0.20000002,0.20000002,0.06666667,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.23228347,0.45945945,0.5510204,0.2173913,0.13043478,0.17948718
aggron,0.02002002,0.360036,0,0,0.25,0.20000002,0.4666667,0.25,0.20000002,0.06666667,1.0,0.0,1.0,0.0,0.125,0.06666667,0.06666667,0.25,0.25,0.20000002,0.20000002,0.06666667,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.27165353,0.5675676,0.7142857,0.27173913,0.17391305,0.23076925
aggronmega,0.021021022,0.39503947,0,0,0.5,0.4666667,0.20000002,0.25,0.06666667,0.06666667,0.5,0.0,0.5,0.06666667,0.125,0.06666667,0.06666667,0.25,0.25,0.20000002,0.06666667,0.06666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.27165353,0.7297298,0.9183673,0.27173913,0.26086956,0.23076925
meditite,0.0050050053,0.011201119,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.125,0.25,0.25,0.4666667,0.25,0.20000002,0.06666667,0.5,0.5,0.20000002,0.20000002,0.4666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.11417323,0.1891892,0.20408162,0.16304348,0.1521739,0.2820513
medicham,0.01201201,0.03150315,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.125,0.25,0.25,0.4666667,0.25,0.20000002,0.06666667,0.5,0.5,0.20000002,0.20000002,0.4666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.23228347,0.2972973,0.28571427,0.27173913,0.23913042,0.3846154
medichammega,0.01201201,0.03150315,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.125,0.25,0.25,0.4666667,0.25,0.20000002,0.06666667,0.5,0.5,0.20000002,0.20000002,0.4666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.23228347,0.51351357,0.3265306,0.3804348,0.2826087,0.48717952
electrike,0.0050050053,0.015201518,1,0,1.0,0.20000002,0.20000002,0.125,0.20000002,0.20000002,0.25,0.25,0.5,0.06666667,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.15354331,0.21621622,0.14285713,0.29891306,0.086956516,0.30769232
manectric,0.014014013,0.04020402,0,0,1.0,0.20000002,0.20000002,0.125,0.20000002,0.20000002,0.25,0.25,0.5,0.06666667,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.27165353,0.37837836,0.22448978,0.5163044,0.17391305,0.51282054
manectricmega,0.017017016,0.044004396,0,0,1.0,0.20000002,0.20000002,0.125,0.20000002,0.20000002,0.25,0.25,0.5,0.06666667,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.27165353,0.37837836,0.30612245,0.6793479,0.26086956,0.6666667
plusle,0.003003003,0.0042004194,0,0,1.0,0.20000002,0.20000002,0.125,0.20000002,0.20000002,0.25,0.25,0.5,0.06666667,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23228347,0.24324326,0.14285713,0.4076087,0.23913042,0.46153846
minun,0.003003003,0.0042004194,0,0,1.0,0.20000002,0.20000002,0.125,0.20000002,0.20000002,0.25,0.25,0.5,0.06666667,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23228347,0.1891892,0.18367346,0.35326087,0.2826087,0.46153846
volbeat,0.0060060057,0.01770177,0,0,1.0,0.4666667,0.20000002,0.25,0.06666667,0.20000002,0.125,0.25,0.125,0.4666667,0.25,0.20000002,0.4666667,0.25,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2519685,0.36756757,0.28571427,0.20108695,0.2826087,0.41025642
illumise,0.0050050053,0.01770177,0,0,1.0,0.4666667,0.20000002,0.25,0.06666667,0.20000002,0.125,0.25,0.125,0.4666667,0.25,0.20000002,0.4666667,0.25,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2519685,0.22702704,0.28571427,0.3423913,0.2826087,0.41025642
roselia,0.0020020022,0.0020001999,1,0,1.0,0.4666667,0.06666667,0.125,0.0,0.4666667,0.125,0.25,0.25,0.4666667,0.5,0.20000002,0.20000002,0.25,0.5,0.20000002,0.20000002,0.06666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19291338,0.2972973,0.16326529,0.48913044,0.26086956,0.30769232
gulpin,0.003003003,0.010301029,1,0,1.0,0.20000002,0.20000002,0.25,0.06666667,0.20000002,0.125,0.125,0.5,0.20000002,0.5,0.06666667,0.20000002,0.25,0.5,0.20000002,0.20000002,0.06666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27165353,0.20540541,0.19591835,0.17934783,0.14347826,0.17948718
swalot,0.016016016,0.08000799,0,0,1.0,0.20000002,0.20000002,0.25,0.06666667,0.20000002,0.125,0.125,0.5,0.20000002,0.5,0.06666667,0.20000002,0.25,0.5,0.20000002,0.20000002,0.06666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38976377,0.36756757,0.31836733,0.3423913,0.27391303,0.25641027
carvanha,0.007007007,0.020802077,1,0,1.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.5,0.25,0.25,0.20000002,0.0,0.4666667,0.20000002,0.125,0.5,0.06666667,0.06666667,0.4666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.17322835,0.45945945,0.06122449,0.29891306,0.0,0.30769232
sharpedo,0.017017016,0.08880888,0,0,1.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.5,0.25,0.25,0.20000002,0.0,0.4666667,0.20000002,0.125,0.5,0.06666667,0.06666667,0.4666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.27165353,0.62162167,0.14285713,0.46195656,0.086956516,0.46153846
sharpedomega,0.024024025,0.13031302,0,0,1.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.5,0.25,0.25,0.20000002,0.0,0.4666667,0.20000002,0.125,0.5,0.06666667,0.06666667,0.4666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.27165353,0.7297298,0.26530612,0.5434783,0.19565217,0.51282054
wailmer,0.019019019,0.13001299,1,0,1.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.25,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.507874,0.35135135,0.12244897,0.32608694,0.06521739,0.2820513
wailord,0.14414413,0.39803976,0,0,1.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.25,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6653543,0.45945945,0.16326529,0.43478262,0.108695656,0.2820513
numel,0.0060060057,0.0240024,1,0,1.0,0.06666667,1.0,0.0,0.20000002,0.20000002,0.25,0.125,0.5,0.20000002,0.25,0.06666667,0.20000002,0.25,0.5,0.20000002,0.06666667,0.06666667,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.23228347,0.2972973,0.14285713,0.29891306,0.108695656,0.15384616
camerupt,0.018018018,0.22002198,0,0,1.0,0.06666667,1.0,0.0,0.20000002,0.20000002,0.25,0.125,0.5,0.20000002,0.25,0.06666667,0.20000002,0.25,0.5,0.20000002,0.06666667,0.06666667,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.27165353,0.51351357,0.26530612,0.5163044,0.23913042,0.17948718
cameruptmega,0.024024025,0.32053202,0,0,1.0,0.06666667,1.0,0.0,0.20000002,0.20000002,0.25,0.125,0.5,0.20000002,0.25,0.06666667,0.20000002,0.25,0.5,0.20000002,0.06666667,0.06666667,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.27165353,0.62162167,0.3877551,0.7336957,0.3695652,0.07692308
torkoal,0.004004004,0.08040804,0,0,1.0,0.06666667,0.4666667,0.25,0.06666667,0.06666667,0.25,0.25,0.5,0.20000002,0.25,0.06666667,0.4666667,0.25,0.5,0.20000002,0.06666667,0.06666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.27165353,0.43243244,0.5510204,0.4076087,0.2173913,0.07692308
spoink,0.0060060057,0.030603059,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.125,0.25,0.25,0.20000002,0.125,0.4666667,0.20000002,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23228347,0.10810812,0.12244897,0.32608694,0.26086956,0.2820513
grumpig,0.008008007,0.07150715,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.125,0.25,0.25,0.20000002,0.125,0.4666667,0.20000002,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.31102362,0.21621622,0.24489795,0.43478262,0.3913043,0.3846154
spinda,0.01001001,0.0050004995,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.0,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23228347,0.2972973,0.22448978,0.27173913,0.17391305,0.2820513
trapinch,0.0060060057,0.015001499,1,0,1.0,0.20000002,0.4666667,0.0,0.4666667,0.4666667,0.25,0.125,0.25,0.20000002,0.25,0.20000002,0.06666667,0.25,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.17322835,0.51351357,0.16326529,0.19021739,0.108695656,0.025641026
vibrava,0.01001001,0.015301529,1,0,1.0,0.06666667,0.20000002,0.0,0.20000002,1.0,0.25,0.125,0.25,0.20000002,0.25,0.20000002,0.06666667,0.25,1.0,0.20000002,0.20000002,0.4666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.19291338,0.35135135,0.18367346,0.2173913,0.13043478,0.33333334
flygon,0.019019019,0.0820082,0,0,1.0,0.06666667,0.20000002,0.0,0.20000002,1.0,0.25,0.125,0.25,0.20000002,0.25,0.20000002,0.06666667,0.25,1.0,0.20000002,0.20000002,0.4666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.31102362,0.51351357,0.30612245,0.3804348,0.26086956,0.48717952
cacnea,0.003003003,0.051305126,1,0,1.0,0.4666667,0.06666667,0.125,0.06666667,0.4666667,0.25,0.5,0.125,0.4666667,0.25,0.4666667,0.20000002,0.25,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19291338,0.43243244,0.14285713,0.4076087,0.086956516,0.15384616
cacturne,0.01201201,0.07740773,0,0,1.0,0.4666667,0.06666667,0.125,0.06666667,0.4666667,0.5,0.5,0.125,0.4666667,0.0,1.0,0.20000002,0.125,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.27165353,0.5945946,0.22448978,0.5706522,0.17391305,0.25641027
swablu,0.003003003,0.00120012,1,0,1.0,0.20000002,0.20000002,0.5,0.06666667,0.4666667,0.25,0.25,0.0,0.20000002,0.25,0.06666667,0.4666667,0.0,0.5,0.20000002,0.20000002,0.20000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17322835,0.1891892,0.22448978,0.16304348,0.23913042,0.23076925
altaria,0.01001001,0.020602059,0,0,1.0,0.06666667,0.06666667,0.25,0.0,1.0,0.125,0.25,0.0,0.20000002,0.25,0.06666667,0.4666667,0.25,1.0,0.20000002,0.20000002,0.4666667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2913386,0.35135135,0.34693876,0.32608694,0.3695652,0.3846154
altariamega,0.014014013,0.020602059,0,0,1.0,0.06666667,0.06666667,0.125,0.06666667,0.4666667,0.125,0.5,0.25,0.20000002,0.25,0.06666667,0.20000002,0.25,0.0,0.06666667,0.4666667,0.4666667,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2913386,0.5675676,0.42857143,0.5434783,0.3695652,0.3846154
zangoose,0.01201201,0.040304027,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.0,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28346458,0.5945946,0.22448978,0.27173913,0.17391305,0.43589744
seviper,0.026026025,0.052505247,0,0,1.0,0.20000002,0.20000002,0.25,0.06666667,0.20000002,0.125,0.125,0.5,0.20000002,0.5,0.06666667,0.20000002,0.25,0.5,0.20000002,0.20000002,0.06666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28346458,0.51351357,0.22448978,0.48913044,0.17391305,0.30769232
lunatone,0.009009008,0.16801679,0,0,0.5,0.06666667,0.4666667,0.25,0.4666667,0.20000002,0.25,0.125,0.5,0.06666667,0.125,0.4666667,0.20000002,0.5,0.5,0.4666667,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.3503937,0.27027026,0.24489795,0.46195656,0.2826087,0.33333334
solrock,0.011011011,0.15401539,0,0,0.5,0.06666667,0.4666667,0.25,0.4666667,0.20000002,0.25,0.125,0.5,0.06666667,0.125,0.4666667,0.20000002,0.5,0.5,0.4666667,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.3503937,0.48648646,0.3265306,0.24456523,0.19565217,0.33333334
barboach,0.003003003,0.0019001898,1,0,1.0,0.06666667,0.20000002,0.0,1.0,0.20000002,0.25,0.125,0.25,0.20000002,0.25,0.20000002,0.06666667,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.19291338,0.23243244,0.15510203,0.19565217,0.09130435,0.2820513
whiscash,0.008008007,0.023602359,0,0,1.0,0.06666667,0.20000002,0.0,1.0,0.20000002,0.25,0.125,0.25,0.20000002,0.25,0.20000002,0.06666667,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.42913386,0.39459458,0.27755103,0.3586957,0.22173913,0.2820513
corphish,0.0050050053,0.011501149,1,0,1.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.25,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.16535433,0.4054054,0.24489795,0.2173913,0.06521739,0.15384616
crawdaunt,0.01001001,0.03280328,0,0,1.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.5,0.25,0.25,0.20000002,0.0,0.4666667,0.20000002,0.125,0.5,0.06666667,0.06666667,0.4666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.24409449,0.62162167,0.3265306,0.43478262,0.1521739,0.25641027
baltoy,0.004004004,0.021502148,1,0,1.0,0.20000002,0.4666667,0.0,0.4666667,0.4666667,0.125,0.125,0.25,0.20000002,0.125,0.4666667,0.06666667,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15354331,0.1891892,0.20408162,0.16304348,0.2173913,0.25641027
claydol,0.014014013,0.10801079,0,0,1.0,0.20000002,0.4666667,0.0,0.4666667,0.4666667,0.125,0.125,0.25,0.20000002,0.125,0.4666667,0.06666667,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.23228347,0.35135135,0.40816325,0.32608694,0.43478262,0.35897437
lileep,0.009009008,0.023802377,1,0,0.5,0.20000002,0.20000002,0.125,0.20000002,0.4666667,0.5,0.25,0.25,0.20000002,0.25,0.4666667,0.20000002,0.25,0.5,0.20000002,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.2559055,0.1945946,0.29387754,0.27717394,0.29130435,0.092307694
cradily,0.014014013,0.060406037,0,0,0.5,0.20000002,0.20000002,0.125,0.20000002,0.4666667,0.5,0.25,0.25,0.20000002,0.25,0.4666667,0.20000002,0.25,0.5,0.20000002,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.33464566,0.4108108,0.3755102,0.38586956,0.37826085,0.1948718
anorith,0.0060060057,0.012501249,1,0,0.5,0.20000002,0.4666667,0.25,0.20000002,0.20000002,0.25,0.125,0.25,0.20000002,0.25,0.20000002,0.4666667,0.25,0.5,0.20000002,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.17322835,0.48648646,0.18367346,0.16304348,0.13043478,0.35897437
armaldo,0.014014013,0.06820681,0,0,0.5,0.20000002,0.4666667,0.25,0.20000002,0.20000002,0.25,0.125,0.25,0.20000002,0.25,0.20000002,0.4666667,0.25,0.5,0.20000002,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.2913386,0.6486487,0.3877551,0.32608694,0.26086956,0.20512821
feebas,0.0050050053,0.0074007395,1,0,1.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.25,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07480315,0.05405406,0.06122449,0.0,0.1521739,0.3846154
milotic,0.06106106,0.16201618,0,0,1.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.25,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.37007874,0.2972973,0.30204082,0.48913044,0.45652175,0.3897436
castform,0.0020020022,0.00080007996,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.0,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27165353,0.35135135,0.26530612,0.32608694,0.2173913,0.33333334
